patch,date [DD.MM.YYYY],time [HH:MM],water_temp [°C],ph [pH],do [mg l-1],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],rdna [boolean],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],rgi_v6,glims_id,wgms_id,m_balance,mb_obs,fv_variation,fv_obs,sp_event,data_s,data_ts,sn_data,sn_data_ts,dem_data,dem_data_ts,mb_data_s,fv_data_s,sp_event_s,chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],abs254 [m-1],abs300 [m-1],suva [mg C l-1 m-1],e2e3 [proportion],e4e6 [proportion],s275295 [nm-1],s350400 [nm-1],s300700 [nm-1],sr [proportion],bix [proportion],fi [proportion],hix [proportion],coble_t [RU],coble_a [RU],coble_m [RU],coble_c [RU],doc [ug l-1],tss_1 [%],tss_2 [%],tss_3 [%],tss_4 [%],tss_5 [%],tss_5a [%],tss_5b [%],tss_5c [%],tss_5d [%],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],hydro_isotope [per_mil],oxy_isotope [per_mil],Expedition
GL68_DN_1,16.02.20,14:09,0.9,7.05,8.1,100.6,112.4,1.9,1100,0,Antisana 14,-0.4781,-78.1576,4813,-0.4773,-78.1592,4778,NA,NA,198,35,NA,0.42,0.73,0.58,RGI60-16.01339,G281855E00490S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020656667,2.931631,0.081107699,1.187194483,0.347648532,2.16571219,0.252202481,7.78224,701833.2933,8281215.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,13.3,21.9,0,-97.7145,-13.5767,Ecuador
GL68_DN_2,16.02.20,14:09,0.9,7.05,8.1,100.6,112.4,1.9,1100,0,Antisana 14,-0.4781,-78.1576,4813,-0.4773,-78.1592,4778,NA,NA,198,35,NA,0.42,0.73,0.58,RGI60-16.01339,G281855E00490S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012124,1.671588,0.035036228,0.600841698,0.458789009,0.447436489,0.171600523,15.21412,NA,10016415.6,0.001144043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,13.3,21.9,0,-97.7145,-13.5767,Ecuador
GL68_DN_3,16.02.20,14:09,0.9,7.05,8.1,100.6,112.4,1.9,1100,0,Antisana 14,-0.4781,-78.1576,4813,-0.4773,-78.1592,4778,NA,NA,198,35,NA,0.42,0.73,0.58,RGI60-16.01339,G281855E00490S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003749667,0,0.010928029,0.217372827,0.236652745,0.107384371,0.041279512,17.86719,NA,2980778.69,0.00139309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,13.3,21.9,0,-97.7145,-13.5767,Ecuador
GL69_UP_1,20.02.20,12:10,0.9,4.3,7.9,100.1,152.4,6.4,268.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6672,-78.4341,4913,NA,NA,42,36,NA,0.54,0.95,0.57,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003741,NA,0.038425258,0.533239643,0.186815958,1.619483501,0.06485528,7.765693,134122.2923,6423264.91,0.004377843,8.113666667,5.905333333,0.758,2.238333333,3.535666667,0.007666667,0.007,0.007,1.059,1.009971667,1.342574,0.820237667,0.044170667,0.041182,0.029780667,0.019487,610.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651317,0.115434,0.079873,0.414117,0.50629,0.95621,NA,NA,15.1,19.8,42.1,2.3,-81.0654,-11.5951,Ecuador
GL69_UP_2,20.02.20,12:10,0.9,4.3,7.9,100.1,152.4,6.4,268.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6672,-78.4341,4913,NA,NA,42,36,NA,0.54,0.95,0.57,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007126667,NA,0.035290751,0.4632522,0.239854576,1.522462843,0.07799316,16.624815,NA,1564440.51,0.004173458,8.113666667,5.905333333,0.758,2.238333333,3.535666667,0.007666667,0.007,0.007,1.059,1.009971667,1.342574,0.820237667,0.044170667,0.041182,0.029780667,0.019487,610.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651317,0.115434,0.079873,0.414117,0.50629,0.95621,NA,NA,15.1,19.8,42.1,2.3,-81.0654,-11.5951,Ecuador
GL69_UP_3,20.02.20,12:10,0.9,4.3,7.9,100.1,152.4,6.4,268.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6672,-78.4341,4913,NA,NA,42,36,NA,0.54,0.95,0.57,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007157667,0.133474,0.046353116,0.551197642,0.297741523,1.483912423,0.076975941,15.775045,NA,10382351.7,0.0049706,8.113666667,5.905333333,0.758,2.238333333,3.535666667,0.007666667,0.007,0.007,1.059,1.009971667,1.342574,0.820237667,0.044170667,0.041182,0.029780667,0.019487,610.2333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651317,0.115434,0.079873,0.414117,0.50629,0.95621,NA,NA,15.1,19.8,42.1,2.3,-81.0654,-11.5951,Ecuador
GL69_DN_1,20.02.20,14:47,4.3,4.35,7.3,99.6,158.2,2,666.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6656,-78.4332,4827,NA,NA,239,122,NA,0.54,0.88,0.62,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008302667,3.977213,0.023558661,0.298249848,0.167337287,0.965393134,0.044293397,17.280075,78403.05,2091377.86,0.003854403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,13.8,5.9,0,-89.6382,-12.5596,Ecuador
GL69_DN_2,20.02.20,14:47,4.3,4.35,7.3,99.6,158.2,2,666.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6656,-78.4332,4827,NA,NA,239,122,NA,0.54,0.88,0.62,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004635667,4.541196,0.02160925,0.340886655,0.114851729,0.738865578,0.042584374,21.4897,NA,942800.479,0.002589813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,13.8,5.9,0,-89.6382,-12.5596,Ecuador
GL69_DN_3,20.02.20,14:47,4.3,4.35,7.3,99.6,158.2,2,666.3,0,"""Cotopaxi 1. east of refuge""",-0.6675,-78.4339,4949,-0.6656,-78.4332,4827,NA,NA,239,122,NA,0.54,0.88,0.62,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007130667,1.910045,0.038856684,0.36800585,0.191462757,1.118145942,0.053121445,41.81244,NA,9747833.73,0.004385338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,13.8,5.9,0,-89.6382,-12.5596,Ecuador
GL70_UP_1,21.02.20,10:50,0.4,4.05,7.9,99.9,184,5.5,1083.3,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6681,-78.4405,5048,NA,NA,11,0,NA,0.19,0.88,0.22,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00948,1.079698,0.229248149,0.414872626,0.147363039,0.532145058,0.028618364,8.676181,24644.35233,1722418.23,NA,1.063666667,0.666,0.226,2.985333333,-4.127333333,0.012,0.010333333,0.01,1.154333333,0.797010333,1.119434,2.035811,0.014545333,0.020543667,0.012675333,0.008766333,206.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27866,0.122699,0.077345,0.340248,0.342144,0.539821,NA,NA,8.3,7.3,31.4,0,-86.8617,-12.2728,Ecuador
GL70_UP_2,21.02.20,10:50,0.4,4.05,7.9,99.9,184,5.5,1083.3,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6681,-78.4405,5048,NA,NA,11,0,NA,0.19,0.88,0.22,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006292,3.670501,0.00888077,0.242394152,0.037543735,0.629438733,0.003794615,3.452008,NA,2680664.1,NA,1.063666667,0.666,0.226,2.985333333,-4.127333333,0.012,0.010333333,0.01,1.154333333,0.797010333,1.119434,2.035811,0.014545333,0.020543667,0.012675333,0.008766333,206.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27866,0.122699,0.077345,0.340248,0.342144,0.539821,NA,NA,8.3,7.3,31.4,0,-86.8617,-12.2728,Ecuador
GL70_UP_3,21.02.20,10:50,0.4,4.05,7.9,99.9,184,5.5,1083.3,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6681,-78.4405,5048,NA,NA,11,0,NA,0.19,0.88,0.22,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004313,0.560151,0.009293407,0.245086467,0.054366079,0.633501535,0.024901821,0.325304,NA,8317585.06,NA,1.063666667,0.666,0.226,2.985333333,-4.127333333,0.012,0.010333333,0.01,1.154333333,0.797010333,1.119434,2.035811,0.014545333,0.020543667,0.012675333,0.008766333,206.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27866,0.122699,0.077345,0.340248,0.342144,0.539821,NA,NA,8.3,7.3,31.4,0,-86.8617,-12.2728,Ecuador
GL70_DN_1,21.02.20,14:03,3,4.01,7.4,99.6,177.2,5.2,252.7,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6674,-78.4408,4987,NA,NA,98,61,NA,0.19,0.82,0.23,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004134667,0.301875,0.023046123,0.323736351,0.088583535,0.784214507,0.020148574,2.666611,150344.0033,1717624.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,13.7,10.5,0,-86.1156,-12.1352,Ecuador
GL70_DN_2,21.02.20,14:03,3,4.01,7.4,99.6,177.2,5.2,252.7,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6674,-78.4408,4987,NA,NA,98,61,NA,0.19,0.82,0.23,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004719,4.845729,0.029719195,0.417597844,0.100374826,0.787519382,0.012964728,NA,NA,1841116.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,13.7,10.5,0,-86.1156,-12.1352,Ecuador
GL70_DN_3,21.02.20,14:03,3,4.01,7.4,99.6,177.2,5.2,252.7,0,Cotopaxi Glaciar Baja,-0.6682,-78.4405,5048,-0.6674,-78.4408,4987,NA,NA,98,61,NA,0.19,0.82,0.23,RGI60-16.02943,G281559E00671S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006210333,1.510572,0.025548249,0.316210158,0.092138178,0.718146214,0.024964414,3.984622,NA,1103454.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,13.7,10.5,0,-86.1156,-12.1352,Ecuador
GL71_UP_1,22.02.20,10:35,4,7.1,7.2,98.9,170.1,26.6,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.6673,-78.4316,4867,NA,NA,78,49,NA,0.54,0.91,0.6,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000302,1.616354,0.001839195,0.051993798,0.01893615,0.228538896,0.011186056,5.666193,5456250.397,712056.083,NA,13.233,12.608,2.374333333,1.244333333,2.45,0.001666667,0.003333333,0.003666667,0.336666667,2.025367667,1.869651333,0.387602667,0.114009667,0.054606667,0.049734,0.022091333,246.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.631385,0.10948,0.26388,1.257615,0.458667,0.842691,NA,NA,29.3,21.1,139.2,5.8,-85.4984,-12.0432,Ecuador
GL71_UP_2,22.02.20,10:35,4,7.1,7.2,98.9,170.1,26.6,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.6673,-78.4316,4867,NA,NA,78,49,NA,0.54,0.91,0.6,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000880667,NA,0.002376159,0.049829898,0.020289115,0.627641578,0.011850749,33.39657,NA,2777503.68,NA,13.233,12.608,2.374333333,1.244333333,2.45,0.001666667,0.003333333,0.003666667,0.336666667,2.025367667,1.869651333,0.387602667,0.114009667,0.054606667,0.049734,0.022091333,246.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.631385,0.10948,0.26388,1.257615,0.458667,0.842691,NA,NA,29.3,21.1,139.2,5.8,-85.4984,-12.0432,Ecuador
GL71_UP_3,22.02.20,10:35,4,7.1,7.2,98.9,170.1,26.6,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.6673,-78.4316,4867,NA,NA,78,49,NA,0.54,0.91,0.6,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011097,2.364725,0.000102809,0.032483313,0.009459921,0.248853362,0.000362026,NA,NA,1224292.48,NA,13.233,12.608,2.374333333,1.244333333,2.45,0.001666667,0.003333333,0.003666667,0.336666667,2.025367667,1.869651333,0.387602667,0.114009667,0.054606667,0.049734,0.022091333,246.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.631385,0.10948,0.26388,1.257615,0.458667,0.842691,NA,NA,29.3,21.1,139.2,5.8,-85.4984,-12.0432,Ecuador
GL71_DN_1,22.02.20,13:31,7.9,4.12,7.5,99,146.7,10.7,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.666,-78.4306,4803,NA,NA,253,113,NA,0.54,0.85,0.63,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000954,4.510133,0.003351946,0.062189263,0.031289413,0.420626139,0.028993872,3.558694,918478.2933,567585.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54242,0.12508,0.18788,0.7919,0.688258,0.824841,NA,NA,11.6,16.1,62,3.2,-83.6451,-11.9353,Ecuador
GL71_DN_2,22.02.20,13:31,7.9,4.12,7.5,99,146.7,10.7,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.666,-78.4306,4803,NA,NA,253,113,NA,0.54,0.85,0.63,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001220667,NA,0.006351318,0.065655953,0.04219313,0.505010799,0.034123706,56.03996,NA,3798048.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54242,0.12508,0.18788,0.7919,0.688258,0.824841,NA,NA,11.6,16.1,62,3.2,-83.6451,-11.9353,Ecuador
GL71_DN_3,22.02.20,13:31,7.9,4.12,7.5,99,146.7,10.7,1100,0,"""Cotopaxi 2. east of refuge""",-0.6677,-78.4321,4916,-0.666,-78.4306,4803,NA,NA,253,113,NA,0.54,0.85,0.63,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000777667,NA,0.003818089,0.064313271,0.029040887,0.299500195,0.012279214,10.5353945,NA,1603604.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54242,0.12508,0.18788,0.7919,0.688258,0.824841,NA,NA,11.6,16.1,62,3.2,-83.6451,-11.9353,Ecuador
GL72_UP_1,23.02.20,10:31,7.1,5.5,6.7,99.1,147.2,7.7,605.3,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6663,-78.4263,4757,NA,NA,86,54,NA,0.34,0.91,0.37,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003733667,0.164501,0.013131838,0.284151067,0.097707679,0.969508001,0.055463186,1.648111,110118.3967,830706.429,NA,6.706666667,4.623,1.342333333,2.382,3.989333333,0.008666667,0.007,0.007,1.208,1.057905667,1.275253333,0.325326,0.064607667,0.030656667,0.019206333,0.011528667,240.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773464,0.083654,0.067033,0.329914,0.220272,0.333216,NA,NA,9.8,11.3,16.1,0,-88.8148,-12.6674,Ecuador
GL72_UP_2,23.02.20,10:31,7.1,5.5,6.7,99.1,147.2,7.7,605.3,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6663,-78.4263,4757,NA,NA,86,54,NA,0.34,0.91,0.37,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002689333,4.785282,0.016290007,0.284799866,0.108823217,0.633168627,0.034422535,1.149317,NA,537764.491,NA,6.706666667,4.623,1.342333333,2.382,3.989333333,0.008666667,0.007,0.007,1.208,1.057905667,1.275253333,0.325326,0.064607667,0.030656667,0.019206333,0.011528667,240.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773464,0.083654,0.067033,0.329914,0.220272,0.333216,NA,NA,9.8,11.3,16.1,0,-88.8148,-12.6674,Ecuador
GL72_UP_3,23.02.20,10:31,7.1,5.5,6.7,99.1,147.2,7.7,605.3,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6663,-78.4263,4757,NA,NA,86,54,NA,0.34,0.91,0.37,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003858667,2.6848,0.016869321,0.191559016,0.094958746,0.855108978,0.041806714,4.2802585,NA,614867.599,NA,6.706666667,4.623,1.342333333,2.382,3.989333333,0.008666667,0.007,0.007,1.208,1.057905667,1.275253333,0.325326,0.064607667,0.030656667,0.019206333,0.011528667,240.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773464,0.083654,0.067033,0.329914,0.220272,0.333216,NA,NA,9.8,11.3,16.1,0,-88.8148,-12.6674,Ecuador
GL72_DN_1,23.02.20,13:48,2.3,5,7.8,99,154.7,3.6,657,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6658,-78.4262,4746,NA,NA,141,65,NA,0.34,0.85,0.4,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001158,4.378412,0.015133085,0.376978032,0.066613438,0.349389791,0.028891093,8.927205,100765.9987,3494837.28,0.001548108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51977,0.078242,0.058325,0.290481,0.179875,0.260685,NA,NA,10.4,11.7,10.7,1.7,-89.9555,-12.8097,Ecuador
GL72_DN_2,23.02.20,13:48,2.3,5,7.8,99,154.7,3.6,657,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6658,-78.4262,4746,NA,NA,141,65,NA,0.34,0.85,0.4,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003364333,NA,0.026201245,0.446122646,0.120589378,0.752893098,0.041377748,29.47556,NA,8355920.79,0.000135349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51977,0.078242,0.058325,0.290481,0.179875,0.260685,NA,NA,10.4,11.7,10.7,1.7,-89.9555,-12.8097,Ecuador
GL72_DN_3,23.02.20,13:48,2.3,5,7.8,99,154.7,3.6,657,0,"""Cotopaxi 3. east of refuge""",-0.6671,-78.4265,4811,-0.6658,-78.4262,4746,NA,NA,141,65,NA,0.34,0.85,0.4,RGI60-16.02944,G281572E00688S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001222,NA,0.010667788,0.206161677,0.070854698,0.714599116,0.03011187,8.79197,NA,4854678.39,0.000899838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51977,0.078242,0.058325,0.290481,0.179875,0.260685,NA,NA,10.4,11.7,10.7,1.7,-89.9555,-12.8097,Ecuador
GL73_UP_1,27.02.20,11:25,0.8,5.08,8.3,98.6,154.5,15.3,190.3,0,"""Chimborazo Rock Glacier""",-1.4612,-78.777,4543,-1.4612,-78.7769,4541,NA,NA,13,2,NA,0.82,0.35,2.38,RGI60-16.01311,G281198E01465S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312053333,4.274589,0.461290374,13.39744027,3.155836467,3.406863904,4.633148036,27.46768,39343.623,58383114.7,0.021149192,11.152,8.219333333,1.967,2.202333333,3.104333333,0.007666667,0.006666667,0.006666667,1.140333333,0.913043667,1.273155333,0.880046333,0.080598667,0.060386333,0.039614,0.031658333,248.5333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935256,0.184287,0.325383,0.833243,0.209911,0.733082,NA,NA,46,15.4,157.1,3,-76.4678,-11.1283,Ecuador
GL73_UP_2,27.02.20,11:25,0.8,5.08,8.3,98.6,154.5,15.3,190.3,0,"""Chimborazo Rock Glacier""",-1.4612,-78.777,4543,-1.4612,-78.7769,4541,NA,NA,13,2,NA,0.82,0.35,2.38,RGI60-16.01311,G281198E01465S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034551333,2.757423,0.05359267,1.818686642,0.588874967,0.73627245,0.23332687,45.766425,NA,15946378.6,0.003074658,11.152,8.219333333,1.967,2.202333333,3.104333333,0.007666667,0.006666667,0.006666667,1.140333333,0.913043667,1.273155333,0.880046333,0.080598667,0.060386333,0.039614,0.031658333,248.5333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935256,0.184287,0.325383,0.833243,0.209911,0.733082,NA,NA,46,15.4,157.1,3,-76.4678,-11.1283,Ecuador
GL73_UP_3,27.02.20,11:25,0.8,5.08,8.3,98.6,154.5,15.3,190.3,0,"""Chimborazo Rock Glacier""",-1.4612,-78.777,4543,-1.4612,-78.7769,4541,NA,NA,13,2,NA,0.82,0.35,2.38,RGI60-16.01311,G281198E01465S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027755667,2.474585,0.916058909,2.600548095,4.558828444,2.981603808,2.336524948,135.2156,NA,39894571.2,0.006848336,11.152,8.219333333,1.967,2.202333333,3.104333333,0.007666667,0.006666667,0.006666667,1.140333333,0.913043667,1.273155333,0.880046333,0.080598667,0.060386333,0.039614,0.031658333,248.5333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935256,0.184287,0.325383,0.833243,0.209911,0.733082,NA,NA,46,15.4,157.1,3,-76.4678,-11.1283,Ecuador
GL73_DN_1,27.02.20,14:05,3.3,5.27,7.8,99.8,154.3,15.9,184.7,0,"""Chimborazo Rock Glacier""",-1.4612,-78.777,4543,-1.4605,-78.773,4471,NA,NA,453,72,NA,0.82,0.33,2.48,RGI60-16.01311,G281198E01465S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109495667,2.199366,0.194115125,3.459555112,0.757576158,3.596256084,0.381674778,49.231245,83293.672,34515244.7,0.001194488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0569,0.223867,0.383491,1.190447,0.30222,0.74023,NA,NA,41.2,14.2,121.9,2.7,-77.4762,-11.3442,Ecuador
GL73_DN_2,27.02.20,14:05,3.3,5.27,7.8,99.8,154.3,15.9,184.7,0,"""Chimborazo Rock Glacier""",-1.4612,-78.777,4543,-1.4605,-78.773,4471,NA,NA,453,72,NA,0.82,0.33,2.48,RGI60-16.01311,G281198E01465S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160981333,1.226334,0.326933938,6.995947996,1.536612716,7.551720638,0.882531074,80.77391,NA,57323601.4,0.008423493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0569,0.223867,0.383491,1.190447,0.30222,0.74023,NA,NA,41.2,14.2,121.9,2.7,-77.4762,-11.3442,Ecuador
